surah_id,ayah_id,surah_title_ar,surah_title_en,surah_title_en_trans,revelation_type,surah,ayah,ayah_title,juz,manzil,page,hizb_quarter,sajda,sajda_id,sajda_recommended,sajda_obligatory,malay,saheeh,yusufali
35,3704,فاطر,Faatir,The Originator,Meccan,35,44,35:44,22,5,439,176,FALSE,NA,NA,NA,"(Dan sebagai buktinya): tidakkah orang-orang (yang tidak mahu beriman) itu telah mengembara di muka bumi, lalu mereka menyaksikan bagaimana kesudahan orang-orang kafir yang terdahulu dari mereka, sedang orang-orang itu lebih kekuatannya dari mereka? Dan (sudah tetap) bahawa kekuasaan Allah tidak dapat dilemahkan atau dihalangi oleh sesuatupun sama ada di langit atau di bumi; sesungguhnya Ia adalah Maha Mengetahui, lagi Maha Kuasa.
","Have they not traveled through the land and observed how was the end of those before them? And they were greater than them in power. But Allah is not to be caused failure by anything in the heavens or on the earth. Indeed, He is ever Knowing and Competent.","Do they not travel through the earth, and see what was the End of those before them,- though they were superior to them in strength? Nor is Allah to be frustrated by anything whatever in the heavens or on earth: for He is All-Knowing. All-Powerful."
35,3705,فاطر,Faatir,The Originator,Meccan,35,45,35:45,22,5,440,176,FALSE,NA,NA,NA,"Dan kalaulah Allah mengirakan kesalahan manusia serta terus menyeksa mereka disebabkan amal-amal jahat yang mereka telah kerjakan, tentulah la tidak membiarkan tinggal di muka bumi sesuatu makhluk yang bergerak; akan tetapi (dia tidak bertindak dengan serta merta, bahkan) Ia memberi tempoh kepada mereka hingga ke suatu masa yang tertentu; kemudian apabila sampai tempoh mereka (maka Allah akan membalas masing-masing dengan adilnya), kerana sesungguhnya Allah sentiasa Melihat keadaan hamba-hambaNya.
","And if Allah were to impose blame on the people for what they have earned, He would not leave upon the earth any creature. But He defers them for a specified term. And when their time comes, then indeed Allah has ever been, of His servants, Seeing.","If Allah were to punish men according to what they deserve. He would not leave on the back of the (earth) a single living creature: but He gives them respite for a stated Term: when their Term expires, verily Allah has in His sight all His Servants."
36,3706,يس,Yaseen,Yaseen,Meccan,36,1,36:1,22,5,440,176,FALSE,NA,NA,NA,"Yaa, Siin.
","Ya, Seen.",Ya Sin.
36,3707,يس,Yaseen,Yaseen,Meccan,36,2,36:2,22,5,440,176,FALSE,NA,NA,NA,"Demi Al-Quran yang mengandungi hikmat-hikmat dan kebenaran yang tetap kukuh,
",By the wise Qur'an.,"By the Qur'an, full of Wisdom,-"
36,3708,يس,Yaseen,Yaseen,Meccan,36,3,36:3,22,5,440,176,FALSE,NA,NA,NA,"Sesungguhnya engkau (wahai Muhammad adalah seorang Rasul) dari Rasul-rasul yang telah diutus,
","Indeed you, [O Muhammad], are from among the messengers,","Thou art indeed one of the messengers,"
36,3709,يس,Yaseen,Yaseen,Meccan,36,4,36:4,22,5,440,176,FALSE,NA,NA,NA,"Yang tetap di atas jalan yang lurus (agama Islam).
",On a straight path.,On a Straight Way.
36,3710,يس,Yaseen,Yaseen,Meccan,36,5,36:5,22,5,440,176,FALSE,NA,NA,NA,"Al-Quran itu, diturunkan oleh Allah Yang Maha Kuasa, lagi Maha Mengasihani,
","[This is] a revelation of the Exalted in Might, the Merciful,","It is a Revelation sent down by (Him), the Exalted in Might, Most Merciful."
36,3711,يس,Yaseen,Yaseen,Meccan,36,6,36:6,22,5,440,176,FALSE,NA,NA,NA,"Supaya engkau memberi peringatan dan amaran kepada kaum yang datuk neneknya telah lama tidak diberikan peringatan dan amaran; sebab itulah mereka lalai.
","That you may warn a people whose forefathers were not warned, so they are unaware.","In order that thou mayest admonish a people, whose fathers had received no admonition, and who therefore remain heedless (of the Signs of Allah)."
36,3712,يس,Yaseen,Yaseen,Meccan,36,7,36:7,22,5,440,176,FALSE,NA,NA,NA,"Demi sesungguhnya, telah tetap hukuman seksa atas kebanyakan mereka, kerana mereka tidak mahu beriman.
","Already the word has come into effect upon most of them, so they do not believe.",The Word is proved true against the greater part of them: for they do not believe.
36,3713,يس,Yaseen,Yaseen,Meccan,36,8,36:8,22,5,440,176,FALSE,NA,NA,NA,"Sesungguhnya Kami jadikan (kesombongan dan keengganan mereka tunduk kepada kebenaran sebagai) belenggu yang memberkas kedua tangan mereka ke batang leher mereka; (lebarnya belenggu itu) sampai (menongkatkan) dagu mereka lalu menjadilah mereka terdongak.
","Indeed, We have put shackles on their necks, and they are to their chins, so they are with heads [kept] aloft.","We have put yokes round their necks right up to their chins, so that their heads are forced up (and they cannot see)."
36,3714,يس,Yaseen,Yaseen,Meccan,36,9,36:9,22,5,440,176,FALSE,NA,NA,NA,"Dan Kami jadikan (sifat tamak dan gila mereka kepada harta benda dan pangkat itu sebagai) sekatan (yang menghalang mereka daripada memandang kepada keburukan dan kesingkatan masa dunia yang ada) di hadapan mereka, dan sekatan (yang menghalang mereka daripada memikirkan azab yang ada) di belakang mereka (pada hari kiamat). lalu Kami tutup pandangan mereka; maka dengan itu, mereka tidak dapat melihat (jalan yang benar).
","And We have put before them a barrier and behind them a barrier and covered them, so they do not see.","And We have put a bar in front of them and a bar behind them, and further, We have covered them up; so that they cannot see."
36,3715,يس,Yaseen,Yaseen,Meccan,36,10,36:10,22,5,440,176,FALSE,NA,NA,NA,"Dan (dengan sebab itu) sama sahaja kepada mereka, engkau beri amaran atau engkau tidak beri amaran kepadanya - mereka tidak akan beriman.
",And it is all the same for them whether you warn them or do not warn them - they will not believe.,The same is it to them whether thou admonish them or thou do not admonish them: they will not believe.
36,3716,يس,Yaseen,Yaseen,Meccan,36,11,36:11,22,5,440,176,FALSE,NA,NA,NA,"Sesungguhnya peringatan dan amaran (yang berkesan dan mendatangkan faedah) hanyalah yang engkau berikan kepada orang yang sedia menurut ajaran Al-Quran serta ia takut (melanggar perintah Allah) Ar-Rahman semasa ia tidak dilihat orang dan semasa ia tidak melihat azab Tuhan. Oleh itu berilah kepadanya berita yang mengembirakan dengan keampunan dan pahala yang mulia.
",You can only warn one who follows the message and fears the Most Merciful unseen. So give him good tidings of forgiveness and noble reward.,"Thou canst but admonish such a one as follows the Message and fears the (Lord) Most Gracious, unseen: give such a one, therefore, good tidings, of Forgiveness and a Reward most generous."
36,3717,يس,Yaseen,Yaseen,Meccan,36,12,36:12,22,5,440,176,FALSE,NA,NA,NA,"Sesungguhnya Kami menghidupkan orang-orang yang mati, dan Kami tuliskan segala yang mereka telah kerjakan serta segala kesan perkataan dan perbuatan yang mereka tinggalkan. Dan (ingatlah) tiap-tiap sesuatu kami catitkan satu persatu dalam Kitab (ibu Suratan) yang jelas nyata.
","Indeed, it is We who bring the dead to life and record what they have put forth and what they left behind, and all things We have enumerated in a clear register.","Verily We shall give life to the dead, and We record that which they send before and that which they leave behind, and of all things have We taken account in a clear Book (of evidence)."
36,3718,يس,Yaseen,Yaseen,Meccan,36,13,36:13,22,5,441,176,FALSE,NA,NA,NA,"Dan ceritakanlah kepada mereka satu keadaan yang ajaib mengenai kisah penduduk sebuah bandar (yang tertentu) iaitu ketika mereka didatangi Rasul-rasul (Kami),
","And present to them an example: the people of the city, when the messengers came to it -","Set forth to them, by way of a parable, the (story of) the Companions of the City. Behold!, there came messengers to it."
36,3719,يس,Yaseen,Yaseen,Meccan,36,14,36:14,22,5,441,176,FALSE,NA,NA,NA,"Ketika Kami mengutus kepada mereka dua orang Rasul lalu mereka mendustakannya; kemudian Kami kuatkan (kedua Rasul itu) dengan Rasul yang ketiga, lalu Rasul-rasul itu berkata: ` Sesungguhnya kami ini adalah diutuskan kepada kamu '.
","When We sent to them two but they denied them, so We strengthened them with a third, and they said, ""Indeed, we are messengers to you.""","When We (first) sent to them two messengers, they rejected them: But We strengthened them with a third: they said, ""Truly, we have been sent on a mission to you."""
36,3720,يس,Yaseen,Yaseen,Meccan,36,15,36:15,22,5,441,176,FALSE,NA,NA,NA,"Penduduk bandar itu menjawab: ""Kamu ini tidak lain hanyalah manusia seperti kami juga, dan Tuhan Yang Maha Pemurah tidak menurunkan sesuatupun (tentang agama yang kamu dakwakan); Kamu ini tidak lain hanyalah berdusta"".
","They said, ""You are not but human beings like us, and the Most Merciful has not revealed a thing. You are only telling lies.""","The (people) said: ""Ye are only men like ourselves; and (Allah) Most Gracious sends no sort of revelation: ye do nothing but lie."""
36,3721,يس,Yaseen,Yaseen,Meccan,36,16,36:16,22,5,441,176,FALSE,NA,NA,NA,"Rasul-rasul berkata: Tuhan Kami mengetahui bahawa sesungguhnya Kami adalah Rasul-rasul yang diutus kepada kamu,
","They said, ""Our Lord knows that we are messengers to you,","They said: ""Our Lord doth know that we have been sent on a mission to you:"
36,3722,يس,Yaseen,Yaseen,Meccan,36,17,36:17,22,5,441,176,FALSE,NA,NA,NA,"""Dan tugas Kami hanyalah menyampaikan perintah-perintahNya dengan cara yang jelas nyata"".
","And we are not responsible except for clear notification.""","""And our duty is only to proclaim the clear Message."""
36,3723,يس,Yaseen,Yaseen,Meccan,36,18,36:18,22,5,441,176,FALSE,NA,NA,NA,"Penduduk bandar itu berkata pula: ""Sesungguhnya kami merasa nahas dan malang dengan sebab kamu. Demi sesungguhnya, kalau kamu tidak berhenti (dari menjalankan tugas yang kamu katakan itu), tentulah kami akan merejam kamu dan sudah tentu kamu akan merasai dari pihak kami azab seksa yang tidak terperi sakitnya"".
","They said, ""Indeed, we consider you a bad omen. If you do not desist, we will surely stone you, and there will surely touch you, from us, a painful punishment.""","The (people) said: ""for us, we augur an evil omen from you: if ye desist not, we will certainly stone you. And a grievous punishment indeed will be inflicted on you by us."""
36,3724,يس,Yaseen,Yaseen,Meccan,36,19,36:19,22,5,441,176,FALSE,NA,NA,NA,"Rasul-rasul itu menjawab: ""Nahas dan malang kamu itu adalah disebabkan (kekufuran) yang ada pada kamu. Patutkah kerana kamu diberi peringatan dan nasihat pengajaran (maka kamu mengancam kami dengan apa yang kamu katakan itu)? (Kamu bukanlah orang-orang yang mahu insaf) bahkan kamu adalah kaum pelampau"".
","They said, ""Your omen is with yourselves. Is it because you were reminded? Rather, you are a transgressing people.""","They said: ""Your evil omens are with yourselves: (deem ye this an evil omen). If ye are admonished? Nay, but ye are a people transgressing all bounds!"""
36,3725,يس,Yaseen,Yaseen,Meccan,36,20,36:20,22,5,441,176,FALSE,NA,NA,NA,"Dan (semasa Rasul-rasul itu diancam), datanglah seorang lelaki dari hujung bandar itu dengan berlari, lalu memberi nasihat dengan katanya:"" Wahai kaumku! Turutlah Rasul-rasul itu -
","And there came from the farthest end of the city a man, running. He said, ""O my people, follow the messengers.","Then there came running, from the farthest part of the City, a man, saying, ""O my people! Obey the messengers:"
36,3726,يس,Yaseen,Yaseen,Meccan,36,21,36:21,22,5,441,176,FALSE,NA,NA,NA,"""Turutlah orang-orang yang tidak meminta kapada kamu sesuatu balasan, sedang mereka adalah orang-orang mandapat hidayah petunjuk"".
","Follow those who do not ask of you [any] payment, and they are [rightly] guided.","""Obey those who ask no reward of you (for themselves), and who have themselves received Guidance."
36,3727,يس,Yaseen,Yaseen,Meccan,36,22,36:22,22,5,441,176,FALSE,NA,NA,NA,"Dan (apabila ditanya: Sudahkah engkau menerima agama mereka? Maka jawabnya): ""Mengapa aku tidak menyembah Tuhan yang menciptakan daku, dan yang kepadaNyalah (aku dan) kamu semua akan dikembalikan?
",And why should I not worship He who created me and to whom you will be returned?,"""It would not be reasonable in me if I did not serve Him Who created me, and to Whom ye shall (all) be brought back."
36,3728,يس,Yaseen,Yaseen,Meccan,36,23,36:23,22,5,441,176,FALSE,NA,NA,NA,"""Patutkah aku menyembah beberapa tuhan yang lain dari Allah? (Sudah tentu tidak patut, kerana) jika Allah yang Maha Pemurah hendak menimpakan daku dengan sesuatu bahaya, mereka tidak dapat memberikan sebarang syafaat kepadaku, dan mereka juga tidak dapat menyelamatkan daku.
","Should I take other than Him [false] deities [while], if the Most Merciful intends for me some adversity, their intercession will not avail me at all, nor can they save me?","""Shall I take (other) gods besides Him? If (Allah) Most Gracious should intend some adversity for me, of no use whatever will be their intercession for me, nor can they deliver me."
36,3729,يس,Yaseen,Yaseen,Meccan,36,24,36:24,22,5,441,176,FALSE,NA,NA,NA,"""Sesungguhnya aku (kalau melakukan syirik) tentulah aku pada ketika itu berada dalam kesesatan yang nyata.
","Indeed, I would then be in manifest error.","""I would indeed, if I were to do so, be in manifest Error."
